jID,pID,revCents,timeHours,bType
5552b4d18f99862a0832ecda,53ec0ea343ccad834e4beaef,49900,0,FixedBid
555238228f99862a0832bacb,533a4e4b245c7d03fcf1cf1a,18000,1,HourlyRate
555238228f99862a0832bacb,5435a20251a18de5415ed380,50000,0,FixedBid
555238228f99862a0832bacb,50f850d1ce77a706dc2c897f,17500,0,FixedBid
5553346f8f99862a0832f8fa,539f3c92245c7d14906e2a7a,27500,1,HourlyRate
5553346f8f99862a0832f8fa,5213f0c7ce77a721002a1734,99000,0,FixedBid
5553346f8f99862a0832f8fa,552dc2a48928e5212ecf8c34,200000,8,HourlyRate
5553346f8f99862a0832f8fa,53ee5fb17366e0ec3c7362d9,22500,1,HourlyRate
5553346f8f99862a0832f8fa,52beaf7d245c7d1ae0301aaf,18000,1,HourlyRate
5553346f8f99862a0832f8fa,53ec0ea343ccad834e4beaef,59900,0,FixedBid
5553346f8f99862a0832f8fa,51ca3c0dce77a71df8c871d9,11000,0,FixedBid
5553346f8f99862a0832f8fa,5552a8788f99862a0832ea81,30000,1,HourlyRate
5552b15c8f99862a0832ebe2,552dc2a48928e5212ecf8c34,100000,0,FixedBid
5552b15c8f99862a0832ebe2,524dd3c9ce77a706949fc248,120000,3,HourlyRate
5552b15c8f99862a0832ebe2,54f36e602de2cbc012280fa1,90000,0,FixedBid
5552b15c8f99862a0832ebe2,53ec0ea343ccad834e4beaef,59900,0,FixedBid
5552b15c8f99862a0832ebe2,536a5bd0245c7d219ca8a1df,80000,0,FixedBid
5553903f8f99862a0833118b,53ec0ea343ccad834e4beaef,59900,0,FixedBid
5553903f8f99862a0833118b,552c4ee18928e5212ecf3b73,120000,0,FixedBid
5553903f8f99862a0833118b,539f3c92245c7d14906e2a7a,80000,0,FixedBid
5553903f8f99862a0833118b,50d296b9ce77a722047d65bc,118800,0,FixedBid
5553903f8f99862a0833118b,510197e3ce77a71638879c1f,41500,0,FixedBid
5553903f8f99862a0833118b,54c947d0c5f46ecd0f1990a0,100,1,HourlyRate
5553903f8f99862a0833118b,521ce092ce77a704a4d53fe9,55000,0,FixedBid
5553903f8f99862a0833118b,52beaf7d245c7d1ae0301aaf,55000,0,FixedBid
5553903f8f99862a0833118b,517ee91bce77a717a4e5800f,55500,0,FixedBid
5553903f8f99862a0833118b,528d906bce77a70e24d8c308,85000,0,FixedBid
5553903f8f99862a0833118b,51ca3c0dce77a71df8c871d9,77000,0,FixedBid
5553903f8f99862a0833118b,548f75803e3e776908275fbe,47000,0,FixedBid
55529d038f99862a0832e835,552dc2a48928e5212ecf8c34,500000,20,HourlyRate
55529d038f99862a0832e835,53ec0ea343ccad834e4beaef,79900,0,FixedBid
55529d038f99862a0832e835,539f3c92245c7d14906e2a7a,94800,0,FixedBid
5552d090fee2a02f1d41e988,5543db00fee2a02f1d3fc2cd,395000,10,HourlyRate
5552d090fee2a02f1d41e988,555138598f99862a083293b3,193000,0,FixedBid
5552d090fee2a02f1d41e988,54f36e602de2cbc012280fa1,90000,0,FixedBid
5552d090fee2a02f1d41e988,54c19c762e08b70233a3eff2,37500,0,FixedBid
5552d090fee2a02f1d41e988,552dc2a48928e5212ecf8c34,67500,0,FixedBid
5553cb068f99862a08332b78,53c60b6a43ccad834e47d9c2,893000,0,FixedBid
5553cb068f99862a08332b78,52d45d31245c7d1d0841c1f9,390000,0,FixedBid
5553cb068f99862a08332b78,54c94a49c5f46ecd0f19914d,458000,0,FixedBid
5553cb068f99862a08332b78,52260498ce77a71e58f8112e,305000,0,FixedBid
5552410bfee2a02f1d41b5d1,53ec0ea343ccad834e4beaef,59900,0,FixedBid
5552410bfee2a02f1d41b5d1,539f3c92245c7d14906e2a7a,75000,0,FixedBid
5552410bfee2a02f1d41b5d1,51ca3c0dce77a71df8c871d9,77000,0,FixedBid
5552410bfee2a02f1d41b5d1,50c0202bce77a711d840ba32,90000,0,FixedBid
5552410bfee2a02f1d41b5d1,552c4ee18928e5212ecf3b73,120000,6,HourlyRate
5552410bfee2a02f1d41b5d1,55480a128f99862a083135b7,120000,0,FixedBid
5552410bfee2a02f1d41b5d1,52bdb059245c7d21042149f3,90000,5,HourlyRate
5552410bfee2a02f1d41b5d1,522f508fce77a72144de25b4,27500,1,HourlyRate
555401f18f99862a083339b9,5435a20251a18de5415ed380,114000,4,HourlyRate
55534d9dfee2a02f1d41f1d9,552dc2a48928e5212ecf8c34,500000,20,HourlyRate
55534d9dfee2a02f1d41f1d9,54c19c762e08b70233a3eff2,19500,1,HourlyRate
5553dd78fee2a02f1d4226b7,5435a20251a18de5415ed380,57000,2,HourlyRate
5553dd78fee2a02f1d4226b7,555138598f99862a083293b3,268000,10,HourlyRate
5553dd78fee2a02f1d4226b7,54c19c762e08b70233a3eff2,19500,1,HourlyRate
5553dd78fee2a02f1d4226b7,536a5bd0245c7d219ca8a1df,130000,10,HourlyRate
5553d2e0fee2a02f1d42240f,552dc2a48928e5212ecf8c34,70000,0,FixedBid
5553d2e0fee2a02f1d42240f,54c19c762e08b70233a3eff2,83000,0,FixedBid
55536ceffee2a02f1d41f925,53ee5fb17366e0ec3c7362d9,22500,1,HourlyRate
55536ceffee2a02f1d41f925,54c947d0c5f46ecd0f1990a0,32500,1,HourlyRate
55536ceffee2a02f1d41f925,53ec0ea343ccad834e4beaef,22900,0,FixedBid
55536ceffee2a02f1d41f925,552c4ee18928e5212ecf3b73,117000,6,HourlyRate
55536ceffee2a02f1d41f925,52783509ce77a708182b6c90,20000,1,HourlyRate
5554db078f99862a08335769,539f3c92245c7d14906e2a7a,27500,1,HourlyRate
55536ceffee2a02f1d41f925,5435a20251a18de5415ed380,85500,3,HourlyRate
55536ceffee2a02f1d41f925,54c19c762e08b70233a3eff2,19500,1,HourlyRate
5553704afee2a02f1d41fa3e,5435a20251a18de5415ed380,57000,2,HourlyRate
5553704afee2a02f1d41fa3e,552c93b68928e5212ecf4753,375000,15,HourlyRate
5553704afee2a02f1d41fa3e,529e1306ce77a70bf4dd594e,76000,4,HourlyRate
55528b10fee2a02f1d41d74e,54b95ad7c5f46ecd0f17fd20,92500,5,HourlyRate
55528b10fee2a02f1d41d74e,536a5bd0245c7d219ca8a1df,50000,0,FixedBid
555210cdfee2a02f1d41a460,536a5bd0245c7d219ca8a1df,39000,3,HourlyRate
5554db078f99862a08335769,5435a20251a18de5415ed380,57000,2,HourlyRate
5554db078f99862a08335769,52beaf7d245c7d1ae0301aaf,18000,1,HourlyRate
5554db078f99862a08335769,53c5ede543ccad834e47d7c6,100000,5,HourlyRate
5554db078f99862a08335769,51ca3c0dce77a71df8c871d9,13000,0,FixedBid
5554db078f99862a08335769,552c4ee18928e5212ecf3b73,120000,6,HourlyRate
5554f780fee2a02f1d4258c4,5435a20251a18de5415ed380,142500,5,HourlyRate
5554f780fee2a02f1d4258c4,54f36e602de2cbc012280fa1,190000,0,FixedBid
5554f780fee2a02f1d4258c4,552dc2a48928e5212ecf8c34,250000,0,FixedBid
5554f780fee2a02f1d4258c4,547fcefb460e0793086e1339,600000,20,HourlyRate
5554745efee2a02f1d423a55,5543db00fee2a02f1d3fc2cd,225000,0,FixedBid
5554745efee2a02f1d423a55,5435a20251a18de5415ed380,228000,8,HourlyRate
5554745efee2a02f1d423a55,552dc2a48928e5212ecf8c34,250000,0,FixedBid
55550987fee2a02f1d425f43,52d45d31245c7d1d0841c1f9,290000,0,FixedBid
5554cc3e8f99862a08335138,5501eb56f97d87546f41dd48,150000,0,FixedBid
5554cc3e8f99862a08335138,5435a20251a18de5415ed380,175000,0,FixedBid
5554cc3e8f99862a08335138,54c19c762e08b70233a3eff2,19500,1,HourlyRate
5554cc3e8f99862a08335138,54f36e602de2cbc012280fa1,70000,0,FixedBid
5554cc3e8f99862a08335138,555138598f99862a083293b3,137500,5,HourlyRate
5554cc3e8f99862a08335138,552dc2a48928e5212ecf8c34,665000,25,HourlyRate
555565f48f99862a083379e0,5418afa1ccebe76b7bec0a50,29500,1,HourlyRate
5547cb558f99862a08312682,54c19c762e08b70233a3eff2,19500,1,HourlyRate
555493ff8f99862a08334569,548f75803e3e776908275fbe,47000,0,FixedBid
5555032cfee2a02f1d425d75,52c9d0f1245c7d1124b63a15,100000,4,HourlyRate
5555032cfee2a02f1d425d75,5213f0c7ce77a721002a1734,25000,1,HourlyRate
5555032cfee2a02f1d425d75,5435a20251a18de5415ed380,85500,3,HourlyRate
555141f1fee2a02f1d418b6f,5501eb56f97d87546f41dd48,50000,0,FixedBid
555141f1fee2a02f1d418b6f,54f36e602de2cbc012280fa1,70000,0,FixedBid
555141f1fee2a02f1d418b6f,553c65a08928e5212ed21ba4,100000,0,FixedBid
555141f1fee2a02f1d418b6f,5543db00fee2a02f1d3fc2cd,315000,9,HourlyRate
55591a798f99862a0833d003,52d035c9245c7d2484871f0b,47500,0,FixedBid
555141f1fee2a02f1d418b6f,5435a20251a18de5415ed380,85500,3,HourlyRate
555141f1fee2a02f1d418b6f,54c19c762e08b70233a3eff2,80000,0,FixedBid
5555241d8f99862a08336f98,52beaf7d245c7d1ae0301aaf,27000,1.5,HourlyRate
5555241d8f99862a08336f98,53ee5fb17366e0ec3c7362d9,22500,1,HourlyRate
5555fbd08f99862a0833863a,52979cf1ce77a706f8819fd5,61250,3.5,HourlyRate
55591a798f99862a0833d003,53ec0ea343ccad834e4beaef,29900,0,FixedBid
5555fbd08f99862a0833863a,5435a20251a18de5415ed380,57000,2,HourlyRate
5555fbd08f99862a0833863a,552dc2a48928e5212ecf8c34,150000,0,FixedBid
55554c138f99862a08337700,53ec0ea343ccad834e4beaef,49900,0,FixedBid
55554c138f99862a08337700,52beaf7d245c7d1ae0301aaf,45000,0,FixedBid
55554c138f99862a08337700,5435a20251a18de5415ed380,57000,2,HourlyRate
55554c138f99862a08337700,552c4ee18928e5212ecf3b73,87000,5,HourlyRate
55554c138f99862a08337700,53ee5fb17366e0ec3c7362d9,90000,0,FixedBid
555565f48f99862a083379e0,513e3c68ce77a73630aa1595,50000,0,FixedBid
555565f48f99862a083379e0,524dd3c9ce77a706949fc248,120000,3,HourlyRate
555565f48f99862a083379e0,53ec0ea343ccad834e4beaef,59900,0,FixedBid
555565f48f99862a083379e0,5435a20251a18de5415ed380,85500,3,HourlyRate
555565f48f99862a083379e0,5511d212e14573073a62b6cb,20000,1,HourlyRate
555565f48f99862a083379e0,54f5986368f8262816bb10d3,25000,0,FixedBid
555565f48f99862a083379e0,54c2bae32e08b70233a40aff,105000,6,HourlyRate
5556263e8f99862a0833900e,5435a20251a18de5415ed380,28500,1,HourlyRate
5556263e8f99862a0833900e,551b029ed6657ae7070ec437,25000,1,HourlyRate
5555760dfee2a02f1d427583,51afdafbce77a705985df8c5,230000,0,FixedBid
55563445fee2a02f1d428d65,52beaf7d245c7d1ae0301aaf,18000,1,HourlyRate
55563445fee2a02f1d428d65,552c4ee18928e5212ecf3b73,105000,5,HourlyRate
55563445fee2a02f1d428d65,50b1e713ce77a70e9429347f,20000,0,FixedBid
5547cb558f99862a08312682,4fc629a0ce77a70bf4bc87c3,100000,0,FixedBid
55563828fee2a02f1d428ef5,52d45d31245c7d1d0841c1f9,175000,0,FixedBid
55563828fee2a02f1d428ef5,52260498ce77a71e58f8112e,175000,0,FixedBid
555646f9fee2a02f1d42939b,5435a20251a18de5415ed380,85500,3,HourlyRate
555646f9fee2a02f1d42939b,555d0d60fc87d0e077f5dda1,30000,0,FixedBid
55563d77fee2a02f1d429063,552c4ee18928e5212ecf3b73,80000,5,HourlyRate
55563d77fee2a02f1d429063,54f36e602de2cbc012280fa1,120000,0,FixedBid
55563d77fee2a02f1d429063,5512b3b8e14573073a62d64d,125000,5,HourlyRate
55563d77fee2a02f1d429063,5538189f8928e5212ed17558,125000,5,HourlyRate
55563d77fee2a02f1d429063,5511d212e14573073a62b6cb,20000,1,HourlyRate
55563d77fee2a02f1d429063,54d1aac62e08b70233a6b01b,224000,8,HourlyRate
55563d77fee2a02f1d429063,54c2bae32e08b70233a40aff,52500,3,HourlyRate
55563d77fee2a02f1d429063,532b46d2245c7d0a8029d254,80000,0,FixedBid
5556d148fee2a02f1d42a8bb,55106f78e14573073a626bac,50000,0,FixedBid
55534eac8f99862a0832fc81,5435a20251a18de5415ed380,85500,3,HourlyRate
55534eac8f99862a0832fc81,54b95ad7c5f46ecd0f17fd20,87500,5,HourlyRate
5558fbecfee2a02f1d42c5a0,5539aa350234f7e6568efb7f,125000,5,HourlyRate
555690978f99862a0833ad73,552dc2a48928e5212ecf8c34,75000,0,FixedBid
555690978f99862a0833ad73,5501eb56f97d87546f41dd48,125000,0,FixedBid
555690978f99862a0833ad73,5511d212e14573073a62b6cb,20000,1,HourlyRate
555690978f99862a0833ad73,555138598f99862a083293b3,28500,1,HourlyRate
555690978f99862a0833ad73,5435a20251a18de5415ed380,57000,2,HourlyRate
55573a328f99862a0833b374,552dc2a48928e5212ecf8c34,1875000,75,HourlyRate
55573a328f99862a0833b374,5435a20251a18de5415ed380,150000,0,FixedBid
5557522b8f99862a0833b4c8,548f75803e3e776908275fbe,100,0,FixedBid
5557522b8f99862a0833b4c8,5435a20251a18de5415ed380,28500,1,HourlyRate
5558b1db8f99862a0833c6ad,53f23dab7366e0ec3c73d4e4,20000,0,FixedBid
5558b1db8f99862a0833c6ad,54f5986368f8262816bb10d3,10000,0,FixedBid
5558b1db8f99862a0833c6ad,5435a20251a18de5415ed380,57000,2,HourlyRate
5558b1db8f99862a0833c6ad,532b46d2245c7d0a8029d254,25000,0,FixedBid
5557b7e78f99862a0833bb22,52d45d31245c7d1d0841c1f9,57500,0,FixedBid
5557b7e78f99862a0833bb22,52d035c9245c7d2484871f0b,210000,0,FixedBid
55562097fee2a02f1d428709,52d45d31245c7d1d0841c1f9,57500,0,FixedBid
55562097fee2a02f1d428709,52557e5bce77a7040c61dc0c,63500,0,FixedBid
55562097fee2a02f1d428709,54c94a49c5f46ecd0f19914d,53500,0,FixedBid
55562097fee2a02f1d428709,5435a20251a18de5415ed380,75000,0,FixedBid
55562097fee2a02f1d428709,5511d212e14573073a62b6cb,57500,0,FixedBid
55562097fee2a02f1d428709,52d035c9245c7d2484871f0b,52500,0,FixedBid
55562097fee2a02f1d428709,53ee5fb17366e0ec3c7362d9,75000,0,FixedBid
55580482fee2a02f1d42b8c1,54c19c762e08b70233a3eff2,90000,4,HourlyRate
55593b1c8f99862a0833d231,54c94a49c5f46ecd0f19914d,175000,10,HourlyRate
5557be138f99862a0833bbc5,52d45d31245c7d1d0841c1f9,181500,0,FixedBid
5557be138f99862a0833bbc5,54c94a49c5f46ecd0f19914d,78000,0,FixedBid
5557be138f99862a0833bbc5,53c60b6a43ccad834e47d9c2,278000,0,FixedBid
555697668f99862a0833ae59,52d45d31245c7d1d0841c1f9,440000,0,FixedBid
555697668f99862a0833ae59,54c94a49c5f46ecd0f19914d,418000,0,FixedBid
5556d148fee2a02f1d42a8bb,5435a20251a18de5415ed380,28500,1,HourlyRate
555398298f99862a083314ea,552c4ee18928e5212ecf3b73,137000,6,HourlyRate
555398298f99862a083314ea,51ca3c0dce77a71df8c871d9,77000,0,FixedBid
555398298f99862a083314ea,548f75803e3e776908275fbe,47000,0,FixedBid
555398298f99862a083314ea,55480a128f99862a083135b7,84000,3,HourlyRate
55591a798f99862a0833d003,5435a20251a18de5415ed380,65000,0,FixedBid
55594835fee2a02f1d42cc8f,5435a20251a18de5415ed380,85500,3,HourlyRate
55594835fee2a02f1d42cc8f,54f36e602de2cbc012280fa1,35000,0,FixedBid
55594c86fee2a02f1d42cd1f,5435a20251a18de5415ed380,57000,2,HourlyRate
55594c86fee2a02f1d42cd1f,552c4ee18928e5212ecf3b73,80000,5,HourlyRate
55594c86fee2a02f1d42cd1f,539f3c92245c7d14906e2a7a,82500,3,HourlyRate
55594c86fee2a02f1d42cd1f,53ee5fb17366e0ec3c7362d9,22500,1,HourlyRate
55594c86fee2a02f1d42cd1f,53680e92245c7d26ccbdd6bb,100000,0,FixedBid
55591a798f99862a0833d003,552c4ee18928e5212ecf3b73,120000,5,HourlyRate
55591a798f99862a0833d003,52a678a1ce77a70f7c61f74d,45000,0,FixedBid
55591a798f99862a0833d003,513e3c68ce77a73630aa1595,75000,0,FixedBid
55591a798f99862a0833d003,53ee5fb17366e0ec3c7362d9,75000,0,FixedBid
55596847fee2a02f1d42d219,533a4e4b245c7d03fcf1cf1a,23500,1,HourlyRate
55596847fee2a02f1d42d219,52beaf7d245c7d1ae0301aaf,72000,4,HourlyRate
55596847fee2a02f1d42d219,54c947d0c5f46ecd0f1990a0,32500,1,HourlyRate
55596847fee2a02f1d42d219,539f3c92245c7d14906e2a7a,137500,5,HourlyRate
55596847fee2a02f1d42d219,552c4ee18928e5212ecf3b73,82500,5,HourlyRate
55596847fee2a02f1d42d219,5507ac100bb19ae920a9afbe,75000,3,HourlyRate
55596847fee2a02f1d42d219,54f4b6282de2cbc012283696,70000,0,FixedBid
55596847fee2a02f1d42d219,53ee5fb17366e0ec3c7362d9,95000,0,FixedBid
55596847fee2a02f1d42d219,53053fa7245c7d284068d46b,37500,1,HourlyRate
55596847fee2a02f1d42d219,5534fea48928e5212ed0ad71,100000,0,FixedBid
55596847fee2a02f1d42d219,510197e3ce77a71638879c1f,250000,0,FixedBid
5558d633fee2a02f1d42c1e7,54ff57b60bb19ae920a8892b,20000,1,HourlyRate
5558d633fee2a02f1d42c1e7,54c94a49c5f46ecd0f19914d,78000,0,FixedBid
5558d633fee2a02f1d42c1e7,52d45d31245c7d1d0841c1f9,181500,0,FixedBid
5559f0768f99862a0833dfc7,54c94a49c5f46ecd0f19914d,78000,0,FixedBid
5559f0768f99862a0833dfc7,52d45d31245c7d1d0841c1f9,181500,0,FixedBid
555a35c18f99862a0833f4f4,5435a20251a18de5415ed380,280000,0,FixedBid
555a35c18f99862a0833f4f4,539f3c92245c7d14906e2a7a,275000,10,HourlyRate
555a35c18f99862a0833f4f4,5548f2888f99862a083150bb,28000,1,HourlyRate
555a35c18f99862a0833f4f4,55480a128f99862a083135b7,640000,0,FixedBid
555a35c18f99862a0833f4f4,552dc2a48928e5212ecf8c34,125000,0,FixedBid
555a35c18f99862a0833f4f4,50d296b9ce77a722047d65bc,415000,15,HourlyRate
55594e8afee2a02f1d42cd72,54f36e602de2cbc012280fa1,375000,15,HourlyRate
5559bda58f99862a0833dc7e,54c94a49c5f46ecd0f19914d,568000,0,FixedBid
5559bda58f99862a0833dc7e,51be4430ce77a70c6040e82f,800000,0,FixedBid
5559bda58f99862a0833dc7e,52a2435fce77a70ca8b23880,445000,0,FixedBid
5559bda58f99862a0833dc7e,52d45d31245c7d1d0841c1f9,80000,0,FixedBid
5559bda58f99862a0833dc7e,52260498ce77a71e58f8112e,99000,0,FixedBid
5558e7bffee2a02f1d42c326,552dc2a48928e5212ecf8c34,280000,10,HourlyRate
555a4c1afee2a02f1d42f803,5538189f8928e5212ed17558,125000,5,HourlyRate
555a4c1afee2a02f1d42f803,54f36e602de2cbc012280fa1,100000,0,FixedBid
555a6c95fee2a02f1d430353,50f850d1ce77a706dc2c897f,110000,0,FixedBid
555a4c1afee2a02f1d42f803,536a5bd0245c7d219ca8a1df,62500,5,HourlyRate
555a4c1afee2a02f1d42f803,524dd3c9ce77a706949fc248,120000,3,HourlyRate
555a4c1afee2a02f1d42f803,554a536a8f99862a08319dbc,625000,25,HourlyRate
555a4c1afee2a02f1d42f803,552dc2a48928e5212ecf8c34,110000,0,FixedBid
555a4c1afee2a02f1d42f803,512579eece77a720e0b5bf76,260000,0,FixedBid
555a4c1afee2a02f1d42f803,5511d212e14573073a62b6cb,347500,0,FixedBid
55594e8afee2a02f1d42cd72,5435a20251a18de5415ed380,114000,4,HourlyRate
55594e8afee2a02f1d42cd72,5511d212e14573073a62b6cb,20000,1,HourlyRate
55594e8afee2a02f1d42cd72,54c19c762e08b70233a3eff2,19500,1,HourlyRate
555a59958f99862a083403df,5435a20251a18de5415ed380,35000,0,FixedBid
555a58438f99862a083402bc,5435a20251a18de5415ed380,85500,3,HourlyRate
555a32328f99862a0833f3b3,54c94a49c5f46ecd0f19914d,498000,0,FixedBid
555a32328f99862a0833f3b3,53c60b6a43ccad834e47d9c2,713000,0,FixedBid
555a32328f99862a0833f3b3,52d45d31245c7d1d0841c1f9,440000,0,FixedBid
555a32328f99862a0833f3b3,52260498ce77a71e58f8112e,300000,0,FixedBid
555a6c95fee2a02f1d430353,54f60a9a68f8262816bb2e75,75000,3,HourlyRate
5558c0308f99862a0833c790,53a3cf50245c7d270c1caa2b,87500,3.5,HourlyRate
5558c0308f99862a0833c790,52979cf1ce77a706f8819fd5,95000,0,FixedBid
5558c0308f99862a0833c790,54c19c762e08b70233a3eff2,19500,1,HourlyRate
555a74d58f99862a08340c82,5435a20251a18de5415ed380,57000,2,HourlyRate
555a70fefee2a02f1d4304c8,5435a20251a18de5415ed380,57000,2,HourlyRate
555a70fefee2a02f1d4304c8,55480a128f99862a083135b7,28000,1,HourlyRate
555a70fefee2a02f1d4304c8,5534fea48928e5212ed0ad71,20000,0,FixedBid
555723248f99862a0833b2ea,5435a20251a18de5415ed380,28500,1,HourlyRate
555723248f99862a0833b2ea,55441122fee2a02f1d3fcda0,15000,0,FixedBid
5557bee98f99862a0833bc15,524da6f7ce77a706949fbe78,650000,0,FixedBid
555a7129fee2a02f1d4304df,5435a20251a18de5415ed380,175000,0,FixedBid
555723248f99862a0833b2ea,52783509ce77a708182b6c90,27500,1,HourlyRate
555723248f99862a0833b2ea,52a66f21ce77a70f7c61f69b,150000,0,FixedBid
555a3b478f99862a0833f6a9,54d9b2b12e08b70233a79b65,325000,0,FixedBid
555a3b478f99862a0833f6a9,546a3b5b3e3e776908254e2f,270000,0,FixedBid
555a3b478f99862a0833f6a9,552dc2a48928e5212ecf8c34,750000,0,FixedBid
555a3b478f99862a0833f6a9,536bf168245c7d255cd05619,200000,0,FixedBid
555a7129fee2a02f1d4304df,52d551a2245c7d21c0d85417,170000,0,FixedBid
555632528f99862a083394e1,539f3c92245c7d14906e2a7a,27500,1,HourlyRate
555632528f99862a083394e1,52beaf7d245c7d1ae0301aaf,22000,1,HourlyRate
555632528f99862a083394e1,54f36e602de2cbc012280fa1,120000,0,FixedBid
555632528f99862a083394e1,5435a20251a18de5415ed380,85500,3,HourlyRate
555632528f99862a083394e1,54c19c762e08b70233a3eff2,22500,1,HourlyRate
555632528f99862a083394e1,52659512ce77a70e1ca9c18f,100,0,FixedBid
555632528f99862a083394e1,547fcefb460e0793086e1339,100000,4,HourlyRate
555632528f99862a083394e1,5548f2888f99862a083150bb,28000,1,HourlyRate
5557bee98f99862a0833bc15,5326eefb245c7d067062ead0,350000,0,FixedBid
5557be62fee2a02f1d42b457,54c19c762e08b70233a3eff2,19500,1,HourlyRate
5557be62fee2a02f1d42b457,5435a20251a18de5415ed380,28500,1,HourlyRate
5557be62fee2a02f1d42b457,552dc2a48928e5212ecf8c34,80000,0,FixedBid
5557bee98f99862a0833bc15,546a3b5b3e3e776908254e2f,350000,0,FixedBid
5557bee98f99862a0833bc15,54d9b2b12e08b70233a79b65,375000,0,FixedBid
5557bee98f99862a0833bc15,536bf168245c7d255cd05619,200000,0,FixedBid
5557bee98f99862a0833bc15,4fe9d6cdce77a701188555e4,395500,0,FixedBid
555a7129fee2a02f1d4304df,5511d212e14573073a62b6cb,30000,0,FixedBid
555a7129fee2a02f1d4304df,52bb0ed3245c7d0ea84b7660,120000,0,FixedBid
555a7129fee2a02f1d4304df,54c2bae32e08b70233a40aff,87500,5,HourlyRate
555a7129fee2a02f1d4304df,555138598f99862a083293b3,193500,0,FixedBid
555a46d5fee2a02f1d42f645,552dc2a48928e5212ecf8c34,525000,15,HourlyRate
555a46d5fee2a02f1d42f645,546a3b5b3e3e776908254e2f,407500,0,FixedBid
555a46d5fee2a02f1d42f645,54c19c762e08b70233a3eff2,19500,1,HourlyRate
5559f2b5fee2a02f1d42d94f,52d45d31245c7d1d0841c1f9,175000,0,FixedBid
5559f2b5fee2a02f1d42d94f,52260498ce77a71e58f8112e,175000,0,FixedBid
555a68bcfee2a02f1d430248,531a0a63245c7d19a896d02a,29500,1,HourlyRate
555a68bcfee2a02f1d430248,5435a20251a18de5415ed380,57000,2,HourlyRate
555a68bcfee2a02f1d430248,5548f2888f99862a083150bb,28000,1,HourlyRate
555a68bcfee2a02f1d430248,522f508fce77a72144de25b4,27500,1,HourlyRate
555a68bcfee2a02f1d430248,5534fea48928e5212ed0ad71,20000,1,HourlyRate
555624c2fee2a02f1d4287b9,5539aa350234f7e6568efb7f,30000,0,FixedBid
555aedc48f99862a08341dde,539f3c92245c7d14906e2a7a,74500,0,FixedBid
555aedc48f99862a08341dde,552dc2a48928e5212ecf8c34,55000,0,FixedBid
55585dff8f99862a0833c301,552dc2a48928e5212ecf8c34,75000,0,FixedBid
55585dff8f99862a0833c301,539f3c92245c7d14906e2a7a,100000,0,FixedBid
555a1cb3fee2a02f1d42e418,5435a20251a18de5415ed380,85500,3,HourlyRate
555a1cb3fee2a02f1d42e418,52741ee4ce77a705684ec99d,20000,0,FixedBid
555a1cb3fee2a02f1d42e418,54c2bae32e08b70233a40aff,105000,6,HourlyRate
555a1cb3fee2a02f1d42e418,555138598f99862a083293b3,28500,1,HourlyRate
555ae1d2fee2a02f1d43172d,5534fea48928e5212ed0ad71,20000,0,FixedBid
555ae1d2fee2a02f1d43172d,54c947d0c5f46ecd0f1990a0,16250,0.5,HourlyRate
555ae1d2fee2a02f1d43172d,552c4ee18928e5212ecf3b73,68000,4,HourlyRate
555ae1d2fee2a02f1d43172d,52783509ce77a708182b6c90,22500,1,HourlyRate
555ae1d2fee2a02f1d43172d,5435a20251a18de5415ed380,57000,2,HourlyRate
555ae1d2fee2a02f1d43172d,52741ee4ce77a705684ec99d,50000,2,HourlyRate
555b68ffe3a5da083b2d2c2a,54c94a49c5f46ecd0f19914d,57000,0,FixedBid
555b68ffe3a5da083b2d2c2a,52260498ce77a71e58f8112e,52500,0,FixedBid
555b68ffe3a5da083b2d2c2a,543797bb51a18de5415f0278,50000,0,FixedBid
5554c3778f99862a08334e57,547fcefb460e0793086e1339,125000,5,HourlyRate
555a9da38f99862a08341345,5511d212e14573073a62b6cb,20000,1,HourlyRate
555a9da38f99862a08341345,552dc2a48928e5212ecf8c34,50000,0,FixedBid
555a9da38f99862a08341345,52557e5bce77a7040c61dc0c,28500,1,HourlyRate
555a9da38f99862a08341345,555138598f99862a083293b3,28500,1,HourlyRate
555a9da38f99862a08341345,5435a20251a18de5415ed380,57000,2,HourlyRate
555a9da38f99862a08341345,53c9e7f043ccad834e48273d,75000,5,HourlyRate
555b87b4fc87d0e077f54ba0,52741ee4ce77a705684ec99d,225000,9,HourlyRate
555b87b4fc87d0e077f54ba0,53ee5fb17366e0ec3c7362d9,22500,1,HourlyRate
555b87b4fc87d0e077f54ba0,552c4ee18928e5212ecf3b73,60000,4,HourlyRate
555b87b4fc87d0e077f54ba0,543797bb51a18de5415f0278,110200,0,FixedBid
555254e1fee2a02f1d41c37f,5303f76f245c7d1e8833368c,944000,0,FixedBid
5554c3778f99862a08334e57,54c19c762e08b70233a3eff2,22500,1,HourlyRate
5554c3778f99862a08334e57,52bb0ed3245c7d0ea84b7660,125000,0,FixedBid
5554c3778f99862a08334e57,5543db00fee2a02f1d3fc2cd,700000,20,HourlyRate
5554c3778f99862a08334e57,5435a20251a18de5415ed380,57000,2,HourlyRate
5554c3778f99862a08334e57,555138598f99862a083293b3,360000,12,HourlyRate
5554c3778f99862a08334e57,552dc2a48928e5212ecf8c34,500000,20,HourlyRate
555254e1fee2a02f1d41c37f,547fcefb460e0793086e1339,350000,0,FixedBid
